Autor des Briefes (Absender)	GND-ID, http://d-nb.info/gnd/	2. Autor des Briefes (Absender)	GND-ID, http://d-nb.info/gnd/	Fingierter Brieftitel	Absenderort	Gaz-ID AO	Wann der Brief verfasst wurde	Umfang des Briefes	Empfänger des Briefes	GND-ID, http://d-nb.info/gnd/	Weiterer Empfänger des Briefes	GND-ID, http://d-nb.info/gnd/	Weiterer Empfänger des Briefes	GND-ID, http://d-nb.info/gnd/	Empfängerort	ga-ID EO	Briefzusammenhang
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1848-06-05	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1848-06-20	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1848-10-26	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1848-12-20	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1848-12-24	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1849-01-02	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1849-01-09	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1849-02-10	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1849-03-06	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1849-03-24	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1849-08-11	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1849-05-05	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1849-05-23	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1849-07-07	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1849-07-16	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1849-07-31	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1849-08-09	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1849-08-11	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Hanau		1849-08-29	1 Bl. 4 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1849-09-13	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1849-09-26	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1849-10-13	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1849-10-19	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1849-11-10	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1849-11-24	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1849-12-06	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1849-12-18	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1849	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1850-02-07	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1850-04-15	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1850-05-08	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1850-05-11	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1850-06-01	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1850-06-24	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1850-07-19	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1850-09-16	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1850-10-07	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1850-10-29	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1850-11-09	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1850-12-15	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1851-01-08	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1851-01-16	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1851-01-18	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Bonn		1851-09-08	1 Bl. 4 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1851-10-06	1 Bl. 4 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1851-10-07	1 Bl. 4 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1851-10-21	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1851-11-08	1 Bl. 4 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1851-12-01	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1852-01-06	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1852-01-17	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1852-02-14	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1852-02-27	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1852-03-09	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1852-03-24	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1852-04-03	1 Bl. 4 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1852-04-13	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1852-04-24	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1852-04-29	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1852-05-10	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1852-05-29	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1852-06-19	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1852-06-26	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1852-07-13	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1852-07-21	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1852-08-16	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Kassel		1852-09-25	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Emil Braun.	Berlin		1845-08-25	1 Bl. 2 Seiten.	Braun, Emil,	116415738					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Emil Braun
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Emil Braun.	Berlin		1842-03-08	1 Bl. 2 Seiten.	Braun, Emil,	116415738					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Emil Braun
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Heinrich von Brunn.	Berlin		1856-11-07	1 Bl. 2 Seiten.	Brunn, Enrico,	116777273					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Heinrich von Brunn.	Berlin		1847-07-30	1 Bl. 2 Seiten.	Brunn, Enrico,	116777273					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1853-07-06	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1853-06-25	1 Bl. 4 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1853-06-07	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1853-05-27	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1853-05-11	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1853-05-04	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1853-04-02	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1853-03-14	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1853-03-11	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1853-03-02	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1853-02-23	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1853-02-02	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
Gerhard, Eduard,	118717030			Brief von Eduard Gerhard an Wilhelm Henzen.	Berlin		1853-01-08	1 Bl. 2 Seiten.	Henzen, Wilhelm,	118710605					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Eduard Gerhard - Gelehrtenbriefe von Eduard Gerhard an Wilhelm Henzen
